2026-02-04 03:11:02.920147	https://www.encodeproject.org/cart-report/?type=Experiment&cart=%2Fcarts%2Fc3a4ad2c-3f3a-47e2-8386-13b3f7355ae5%2F&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR077MAX/	ENCSR077MAX	PRO-cap	PRO-cap	tissue				Homo sapiens tibial nerve tissue male adult (37 years)	tibial nerve		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Tibial nerve.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF035DYQ/,/files/ENCFF468NYB/,/files/ENCFF658RXD/,/files/ENCFF324KDK/,/files/ENCFF819HJH/,/files/ENCFF258NMC/,/files/ENCFF020GTA/,/files/ENCFF574YST/,/files/ENCFF170GZE/,/files/ENCFF591GHV/,/files/ENCFF134LEW/,/files/ENCFF983ETN/,/files/ENCFF622ABN/,/files/ENCFF534YXP/,/files/ENCFF923UFT/,/files/ENCFF927RRT/,/files/ENCFF612FYL/,/files/ENCFF742UMD/		ENCBS970NUD	1	1,2		Homo sapiens	adult	37 years												/replicates/d2e84d0c-8e71-4819-a9d7-044338de1581/,/replicates/5a74e07f-c47d-43d5-89f1-a2edca40b17b/				capped RNA enrichment
/experiments/ENCSR426RMA/	ENCSR426RMA	PRO-cap	PRO-cap	tissue				Homo sapiens heart left ventricle tissue male adult (40 years)	heart left ventricle		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Left ventricle of heart.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF890BPK/,/files/ENCFF268IFE/,/files/ENCFF143TWX/,/files/ENCFF233HEI/,/files/ENCFF103ZQD/,/files/ENCFF206LDJ/,/files/ENCFF863YZX/,/files/ENCFF602WQH/,/files/ENCFF057YUL/,/files/ENCFF369UUR/,/files/ENCFF842VJY/,/files/ENCFF731YCW/,/files/ENCFF625DUV/,/files/ENCFF595YBK/,/files/ENCFF717UAV/		ENCBS919EGV	1	1,2		Homo sapiens	adult	40 years												/replicates/fb5c5a3d-78ee-465e-92b5-79b1c742e736/,/replicates/8a19a4e5-f1c1-40a0-9bff-aa835c402d43/				capped RNA enrichment
/experiments/ENCSR489FZB/	ENCSR489FZB	PRO-cap	PRO-cap	primary cell				Homo sapiens T-cell	T-cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Pan T cells.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF169VFI/,/files/ENCFF101GNS/,/files/ENCFF462ILH/,/files/ENCFF064ZYS/,/files/ENCFF759GZR/,/files/ENCFF687EVW/,/files/ENCFF042SSA/,/files/ENCFF002VFU/,/files/ENCFF678TOK/,/files/ENCFF759MHE/,/files/ENCFF474OLX/,/files/ENCFF718SOM/,/files/ENCFF360ZAN/,/files/ENCFF858ECA/,/files/ENCFF080BBD/		ENCBS041PZF	1	2,1		Homo sapiens	unknown													/replicates/310e96aa-eaef-4581-b889-7a1e10aa043b/,/replicates/c8aa3fb9-3b75-4244-ade7-3f6ac7d1baa6/				capped RNA enrichment
/experiments/ENCSR683FOJ/	ENCSR683FOJ	PRO-cap	PRO-cap	tissue				Homo sapiens mesenteric fat pad tissue female adult (59 years)	mesenteric fat pad		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Mesenteric fat pad.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF294WEW/,/files/ENCFF880LRK/,/files/ENCFF554JOR/,/files/ENCFF318BHV/,/files/ENCFF950OTM/,/files/ENCFF307VCY/,/files/ENCFF004QMM/,/files/ENCFF207NSU/,/files/ENCFF986KSQ/,/files/ENCFF429PYH/,/files/ENCFF347CZQ/,/files/ENCFF942QKW/,/files/ENCFF170COJ/,/files/ENCFF155MNG/,/files/ENCFF049CPX/,/files/ENCFF402EFB/,/files/ENCFF672FFB/,/files/ENCFF635IKU/,/files/ENCFF543SDK/,/files/ENCFF865TFQ/,/files/ENCFF521ERU/		ENCBS656PPO	1	1,2		Homo sapiens	adult	59 years												/replicates/73a0bb6d-724e-488c-a931-55b447c5b4e4/,/replicates/fa60ef59-3095-4ec3-b641-9b6492843feb/				capped RNA enrichment
/experiments/ENCSR683YVU/	ENCSR683YVU	PRO-cap	PRO-cap	primary cell				Homo sapiens helper T cell	helper T cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Helper T cells.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF501OMN/,/files/ENCFF937IDW/,/files/ENCFF946FJQ/,/files/ENCFF462RWY/,/files/ENCFF818POR/,/files/ENCFF222RHE/,/files/ENCFF008WPN/,/files/ENCFF992XYC/,/files/ENCFF198LRK/,/files/ENCFF334LNW/,/files/ENCFF345VXE/,/files/ENCFF149SDN/,/files/ENCFF454ZGK/,/files/ENCFF436DAJ/,/files/ENCFF160QMF/		ENCBS080MOL	1	1,2		Homo sapiens	unknown													/replicates/747a748c-e76d-4ea4-af46-805dfae2cc6c/,/replicates/ab2c01c9-f0ad-4e25-bfa1-151dc67e9a89/				capped RNA enrichment
/experiments/ENCSR574ZMF/	ENCSR574ZMF	PRO-cap	PRO-cap	tissue				Homo sapiens ovary tissue female adult (59 years)	ovary		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Ovary.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF511DIK/,/files/ENCFF619KIE/,/files/ENCFF855XNV/,/files/ENCFF499IJP/,/files/ENCFF557CKI/,/files/ENCFF351LUA/,/files/ENCFF437RPB/,/files/ENCFF193STE/,/files/ENCFF496NGC/,/files/ENCFF416IGU/,/files/ENCFF939MIJ/,/files/ENCFF833UDI/,/files/ENCFF224OLF/,/files/ENCFF828GEC/,/files/ENCFF968BMQ/		ENCBS691NKR	1	1,2		Homo sapiens	adult	59 years												/replicates/1d0e2dbd-4c72-407c-93cf-a62070e0f180/,/replicates/7ac914a1-fa04-4e95-a8aa-03e76a8e697c/				capped RNA enrichment
/experiments/ENCSR245UIS/	ENCSR245UIS	PRO-cap	PRO-cap	cell line				Homo sapiens Karpas-422	Karpas-422		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in KARPAS-422.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF295DRD/,/files/ENCFF285MVP/,/files/ENCFF489OXU/,/files/ENCFF091ANQ/,/files/ENCFF534QEW/,/files/ENCFF579GOH/,/files/ENCFF738OWS/,/files/ENCFF963TFY/,/files/ENCFF790UTG/,/files/ENCFF126ZBC/,/files/ENCFF154LAF/,/files/ENCFF382EUX/,/files/ENCFF261DHR/,/files/ENCFF429PJV/,/files/ENCFF722UJI/		ENCBS291XTK,ENCBS097KLE	1,2	1		Homo sapiens	adult	72 years												/replicates/bcaeb9c9-a143-4493-b099-6dddbc3eb3b2/,/replicates/3d6d791c-0ce0-4689-9c78-e567b10f8fbf/				capped RNA enrichment
/experiments/ENCSR836XBB/	ENCSR836XBB	PRO-cap	PRO-cap	tissue				Homo sapiens rectum tissue	rectum		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Rectum.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF936JSE/,/files/ENCFF726MIY/,/files/ENCFF875OBR/,/files/ENCFF679KWH/,/files/ENCFF251TEV/,/files/ENCFF907FPW/,/files/ENCFF011PSV/,/files/ENCFF478JJV/,/files/ENCFF662ZMW/,/files/ENCFF937HSR/,/files/ENCFF077BMQ/,/files/ENCFF878ZES/,/files/ENCFF407YYL/,/files/ENCFF640KXN/,/files/ENCFF584MRU/		ENCBS179BHV	1	1,2		Homo sapiens	unknown													/replicates/cbb6dc8e-20df-4b19-addb-4d7ccda63a6f/,/replicates/157f4149-8304-47ad-8352-09d7d1927dbb/				capped RNA enrichment
/experiments/ENCSR526QVD/	ENCSR526QVD	PRO-cap	PRO-cap	tissue				Homo sapiens ureter tissue female adult (53 years)	ureter		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Ureter.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF770QFM/,/files/ENCFF540JOQ/,/files/ENCFF232TIH/,/files/ENCFF697WHD/,/files/ENCFF480DHO/,/files/ENCFF811KXD/,/files/ENCFF044IYL/,/files/ENCFF810CRT/,/files/ENCFF266OEJ/,/files/ENCFF749DXJ/,/files/ENCFF082QRR/,/files/ENCFF923IQF/,/files/ENCFF015HOZ/,/files/ENCFF996NXR/,/files/ENCFF744ZAH/,/files/ENCFF855BUW/,/files/ENCFF242TUF/,/files/ENCFF304XVE/		ENCBS635FFZ	1	2,1		Homo sapiens	adult	53 years												/replicates/2130c771-64b9-4dfd-882d-6582d266ebd1/,/replicates/d5b3a316-e065-49ba-b0fa-0f6ffab630e4/				capped RNA enrichment
/experiments/ENCSR876AEQ/	ENCSR876AEQ	PRO-cap	PRO-cap	tissue				Homo sapiens Metastatic Liver Carcinoma in the Adrenal Gland tissue female adult (30 years)	Metastatic Liver Carcinoma in the Adrenal Gland		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Metastatic liver cancer to adrenal gland.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF813BPO/,/files/ENCFF167PIQ/,/files/ENCFF388VDE/,/files/ENCFF963NOS/,/files/ENCFF165NZD/,/files/ENCFF498JCP/,/files/ENCFF358TBT/,/files/ENCFF817MVI/,/files/ENCFF444TKR/		ENCBS240MIF	1	1		Homo sapiens	adult	30 years												/replicates/ae59bb85-9798-40f4-8ce7-1575ca378ef2/				capped RNA enrichment
/experiments/ENCSR229XTQ/	ENCSR229XTQ	PRO-cap	PRO-cap	tissue				Homo sapiens skeletal muscle tissue tissue male adult (59 years)	skeletal muscle tissue		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Skeletal muscle of leg.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF075PRH/,/files/ENCFF424QGS/,/files/ENCFF164AQE/,/files/ENCFF538VFW/,/files/ENCFF179CHK/,/files/ENCFF611VXA/,/files/ENCFF996OQM/,/files/ENCFF094GHD/,/files/ENCFF090LFK/,/files/ENCFF191TIR/,/files/ENCFF980EBT/,/files/ENCFF258BKO/,/files/ENCFF703JTP/,/files/ENCFF095CBV/,/files/ENCFF025HGY/		ENCBS843ATN	1	2,1		Homo sapiens	adult	59 years												/replicates/96c3b4e0-694c-4d05-bada-bab529f18b71/,/replicates/ad81bb90-dd17-43ba-8384-c544c00a410b/				capped RNA enrichment
/experiments/ENCSR659YNL/	ENCSR659YNL	PRO-cap	PRO-cap	tissue				Homo sapiens left lung tissue male adult (40 years)	left lung		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Left lung.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF647DOF/,/files/ENCFF094HIK/,/files/ENCFF670ETV/,/files/ENCFF200QOU/,/files/ENCFF791RDY/,/files/ENCFF817TKT/,/files/ENCFF106CQL/,/files/ENCFF533FIX/,/files/ENCFF837NTR/,/files/ENCFF909UZJ/,/files/ENCFF275EBE/,/files/ENCFF675AQH/,/files/ENCFF690WCT/,/files/ENCFF672HAC/,/files/ENCFF133HUW/,/files/ENCFF261DRW/,/files/ENCFF576UMT/,/files/ENCFF265BLX/		ENCBS638KJS	1	1,2		Homo sapiens	adult	40 years												/replicates/2cec2836-1371-4da0-b853-d686fda5813e/,/replicates/1ebb58e9-ff66-4cf8-b726-854cd8ed2296/				capped RNA enrichment
/experiments/ENCSR282IJP/	ENCSR282IJP	PRO-cap	PRO-cap	primary cell				Homo sapiens neutrophil	neutrophil		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Neutrophils.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF724AEP/,/files/ENCFF750IDW/,/files/ENCFF495RWF/,/files/ENCFF600MGG/,/files/ENCFF697OED/,/files/ENCFF110DDP/,/files/ENCFF017QOW/,/files/ENCFF330IOQ/,/files/ENCFF915UZG/,/files/ENCFF638DKB/,/files/ENCFF070FSW/,/files/ENCFF055CSY/,/files/ENCFF860BMP/,/files/ENCFF600JDB/,/files/ENCFF752CNO/,/files/ENCFF267WPQ/,/files/ENCFF202HXX/,/files/ENCFF662RXL/,/files/ENCFF045CDF/,/files/ENCFF171NUW/,/files/ENCFF026GHV/		ENCBS017TTY	1	1,2		Homo sapiens	unknown													/replicates/cde4dc48-1ce0-4592-b013-61407477db36/,/replicates/c7467cfb-7eed-4bf9-a7ed-7a4f253c774d/				capped RNA enrichment
/experiments/ENCSR888DKJ/	ENCSR888DKJ	PRO-cap	PRO-cap	tissue				Homo sapiens Metastatic Breast Carcinoma in the Brain tissue female adult (67 years)	Metastatic Breast Carcinoma in the Brain		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Metastatic breast cancer to brain.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF832MJJ/,/files/ENCFF841ACR/,/files/ENCFF024HLO/,/files/ENCFF813XZL/,/files/ENCFF848YRU/,/files/ENCFF604VEY/,/files/ENCFF932XHA/,/files/ENCFF213WMG/,/files/ENCFF723MKO/,/files/ENCFF769IGI/,/files/ENCFF775CRX/,/files/ENCFF067NMD/,/files/ENCFF554JUS/,/files/ENCFF842QOL/,/files/ENCFF174TVG/		ENCBS005MKC	1	1,2		Homo sapiens	adult	67 years												/replicates/7fb222a6-278c-4136-b082-a53024c602db/,/replicates/c3bdc8cd-d4b0-4a88-8f48-657c2c6078de/				capped RNA enrichment
/experiments/ENCSR754LBG/	ENCSR754LBG	PRO-cap	PRO-cap	tissue				Homo sapiens duodenum tissue female adult (70 years)	duodenum		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Duodenum.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF020XKO/,/files/ENCFF568PVE/,/files/ENCFF951CRH/,/files/ENCFF280ENC/,/files/ENCFF171SBF/,/files/ENCFF656JMN/,/files/ENCFF387KWN/,/files/ENCFF522QKS/,/files/ENCFF786JJG/,/files/ENCFF386BWD/,/files/ENCFF325KUT/,/files/ENCFF410HCA/,/files/ENCFF330APO/,/files/ENCFF860LNL/,/files/ENCFF242XXV/,/files/ENCFF386AAF/,/files/ENCFF701OCZ/,/files/ENCFF720GVK/		ENCBS407HQL	1	1,2		Homo sapiens	adult	70 years												/replicates/e0675faf-c0a2-4977-8ac5-8998ed803590/,/replicates/dfc62619-d803-4a74-b8f5-c853f8b723e3/				capped RNA enrichment
/experiments/ENCSR250REI/	ENCSR250REI	PRO-cap	PRO-cap	primary cell				Homo sapiens peripheral blood mononuclear cell	peripheral blood mononuclear cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in PBMCs.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF176KTI/,/files/ENCFF006HYH/,/files/ENCFF049PKU/,/files/ENCFF175LEX/,/files/ENCFF216FGM/,/files/ENCFF623GTA/,/files/ENCFF909UMG/,/files/ENCFF462HIZ/,/files/ENCFF886XFP/,/files/ENCFF232QGY/,/files/ENCFF786MWN/,/files/ENCFF621BGR/,/files/ENCFF262LYL/,/files/ENCFF415CTT/,/files/ENCFF083WMU/		ENCBS379BLO	1	2,1		Homo sapiens	unknown													/replicates/75f2e39b-5b8d-4815-96bc-d98090f604d1/,/replicates/05502df0-ef1d-4d2d-8d7b-32a4dff9def8/				capped RNA enrichment
/experiments/ENCSR180NBV/	ENCSR180NBV	PRO-cap	PRO-cap	tissue				Homo sapiens Metastatic Breast Carcinoma in the Brain tissue female adult (71 years)	Metastatic Breast Carcinoma in the Brain		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Metastatic breast cancer to brain.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF518QJX/,/files/ENCFF493IMH/,/files/ENCFF728WTV/,/files/ENCFF235ICH/,/files/ENCFF014FIE/,/files/ENCFF328OHK/,/files/ENCFF749YOY/,/files/ENCFF640EJZ/,/files/ENCFF987XPA/,/files/ENCFF745ZQQ/,/files/ENCFF861BFJ/,/files/ENCFF970IFE/,/files/ENCFF218HXB/,/files/ENCFF340OFE/,/files/ENCFF975MJC/		ENCBS051FDW	1	1,2		Homo sapiens	adult	71 years												/replicates/d979b469-14a5-437c-9f8c-800303f2da89/,/replicates/aacb8976-619d-4759-a032-e37528c9f6c0/				capped RNA enrichment
/experiments/ENCSR739MOQ/	ENCSR739MOQ	PRO-cap	PRO-cap	tissue				Homo sapiens body of pancreas tissue female adult (53 years)	body of pancreas		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Body of pancreas.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF689SVT/,/files/ENCFF958IPJ/,/files/ENCFF155TQM/,/files/ENCFF506RGF/,/files/ENCFF619ZEI/,/files/ENCFF561KNK/,/files/ENCFF315OZO/,/files/ENCFF485PPV/,/files/ENCFF556IRY/,/files/ENCFF769ZBG/,/files/ENCFF424FQO/,/files/ENCFF678CKL/,/files/ENCFF114QKA/,/files/ENCFF254EBK/,/files/ENCFF068BOD/,/files/ENCFF211ELC/,/files/ENCFF292ZGG/,/files/ENCFF123CPJ/		ENCBS759PYS	1	1,2		Homo sapiens	adult	53 years												/replicates/bc62a6ce-2b0c-4977-a8b2-0156b081eca7/,/replicates/e0275be5-1ee6-4758-aedd-6695e68168f5/				capped RNA enrichment
/experiments/ENCSR117JKC/	ENCSR117JKC	PRO-cap	PRO-cap	tissue				Homo sapiens trachea tissue male adult (54 years)	trachea		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Trachea.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF973DPP/,/files/ENCFF029CFD/,/files/ENCFF972TGI/,/files/ENCFF096VIP/,/files/ENCFF608RDN/,/files/ENCFF468NFL/,/files/ENCFF517UEU/,/files/ENCFF852BOG/,/files/ENCFF910OZE/,/files/ENCFF622ADK/,/files/ENCFF081ALI/,/files/ENCFF205FFQ/,/files/ENCFF867VHZ/,/files/ENCFF132UQF/,/files/ENCFF235ZNX/,/files/ENCFF757LKT/,/files/ENCFF431OYJ/,/files/ENCFF858ORG/		ENCBS106IJH	1	2,1		Homo sapiens	adult	54 years												/replicates/e91278d8-0f4d-41e3-96d1-b7bee100ed11/,/replicates/d4db0e7a-c0b9-4083-8266-2db4fbebadb7/				capped RNA enrichment
/experiments/ENCSR008TSD/	ENCSR008TSD	PRO-cap	PRO-cap	tissue				Homo sapiens Metastatic Breast Carcinoma in the Brain tissue female adult (42 years)	Metastatic Breast Carcinoma in the Brain		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Metastatic breast cancer to brain.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF959CJS/,/files/ENCFF332GPU/,/files/ENCFF189KQV/,/files/ENCFF668RPO/,/files/ENCFF640ADH/,/files/ENCFF962STL/,/files/ENCFF821ZDC/,/files/ENCFF359ZKW/,/files/ENCFF259HSJ/,/files/ENCFF936QNE/,/files/ENCFF874YTX/,/files/ENCFF855VJO/,/files/ENCFF591RHY/,/files/ENCFF925HTS/,/files/ENCFF307SGO/		ENCBS537UKE	1	1,2		Homo sapiens	adult	42 years												/replicates/89fd4109-61bc-4b66-96f4-5344f0ab0936/,/replicates/b5fb7bba-39f6-4066-b0d3-12d8e4140c7a/				capped RNA enrichment
/experiments/ENCSR723JIC/	ENCSR723JIC	PRO-cap	PRO-cap	primary cell				Homo sapiens peripheral blood mononuclear cell	peripheral blood mononuclear cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in PBMCs.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF324ISK/,/files/ENCFF636YLO/,/files/ENCFF592LYU/,/files/ENCFF421XTW/,/files/ENCFF726QSZ/,/files/ENCFF284KUE/,/files/ENCFF226BWZ/,/files/ENCFF047BDT/,/files/ENCFF574JPC/,/files/ENCFF291LMW/,/files/ENCFF708LNZ/,/files/ENCFF283MOB/,/files/ENCFF725IBR/,/files/ENCFF385XLW/,/files/ENCFF269LSH/		ENCBS460FKT	1	1,2		Homo sapiens	unknown													/replicates/f9f5025d-072a-4962-81ea-be301cbf4783/,/replicates/76534209-657f-420f-b86b-712f430d85f7/				capped RNA enrichment
/experiments/ENCSR980TGS/	ENCSR980TGS	PRO-cap	PRO-cap	tissue				Homo sapiens Metastatic Breast Carcinoma in the Brain tissue female adult (51 years)	Metastatic Breast Carcinoma in the Brain		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Metastatic breast cancer to brain.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF489YNK/,/files/ENCFF095EJJ/,/files/ENCFF971CVW/,/files/ENCFF791SHD/,/files/ENCFF644DXP/,/files/ENCFF621AOX/,/files/ENCFF855JPS/,/files/ENCFF265NWQ/,/files/ENCFF377DCZ/,/files/ENCFF996HWK/,/files/ENCFF059AZM/,/files/ENCFF468DVE/,/files/ENCFF935PUI/,/files/ENCFF670YYQ/,/files/ENCFF629WMW/		ENCBS876SNI	1	1,2		Homo sapiens	adult	51 years												/replicates/91c4df2e-c12f-4fe2-a0e2-8cad47ccaab3/,/replicates/36431368-4eff-4892-8416-490d1fbbbfca/				capped RNA enrichment
/experiments/ENCSR083AMN/	ENCSR083AMN	PRO-cap	PRO-cap	primary cell				Homo sapiens B cell	B cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in B cells.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF010HSV/,/files/ENCFF759OKK/,/files/ENCFF677NUO/,/files/ENCFF567QFJ/,/files/ENCFF953ZRW/,/files/ENCFF955PYG/,/files/ENCFF522WAD/,/files/ENCFF843PNA/,/files/ENCFF746KYF/,/files/ENCFF408NIK/,/files/ENCFF812MRP/,/files/ENCFF074SSA/,/files/ENCFF656RWQ/,/files/ENCFF487EJI/,/files/ENCFF990HRK/		ENCBS047VKV	1	2,1		Homo sapiens	unknown													/replicates/e9c157b0-92ed-4aaa-923a-06f52af0d1ed/,/replicates/52702ce7-5fa2-478e-985b-93fa9708ba86/				capped RNA enrichment
/experiments/ENCSR756TPG/	ENCSR756TPG	PRO-cap	PRO-cap	cell line				Homo sapiens K562	K562	GEO:GSE219707	CoPRO experiment. A run-on assay was performed on captured nascent RNA with cap state selection. In this experiment, both capped and uncapped nascent RNA was selected and no PCR amplification was done.	John Lis, Cornell	ENCODE	released	/files/ENCFF643CLM/,/files/ENCFF856XTF/,/files/ENCFF510RFH/,/files/ENCFF589UFV/,/files/ENCFF803QZC/,/files/ENCFF659BDG/,/files/ENCFF705AVL/,/files/ENCFF154LVP/,/files/ENCFF521NNL/,/files/ENCFF035ZNB/,/files/ENCFF824DCJ/,/files/ENCFF332ADT/,/files/ENCFF517IIF/,/files/ENCFF026ODK/,/files/ENCFF759VWR/,/files/ENCFF142RGH/,/files/ENCFF823JCH/,/files/ENCFF253KQJ/,/files/ENCFF633USA/,/files/ENCFF658HRY/,/files/ENCFF848KKP/,/files/ENCFF182HUP/,/files/ENCFF384ZQJ/,/files/ENCFF366DPV/,/files/ENCFF200THH/,/files/ENCFF106YWP/		ENCBS059DTN,ENCBS223MNJ	2,1	1,2		Homo sapiens	adult	53 years												/replicates/c596f209-5649-4740-850f-e65955b0832e/,/replicates/f3473d94-205c-4c8a-ace6-254f72ae2cde/,/replicates/a781dfa3-6d53-4c02-b076-75f0587c00bc/,/replicates/479a5426-2503-4c60-9ae7-eec7cc3a9ae7/				capped RNA enrichment,uncapped RNA enrichment,PCR-free
/experiments/ENCSR089CQL/	ENCSR089CQL	PRO-cap	PRO-cap	primary cell				Homo sapiens with type 1 diabetes mellitus; T-cell female adult (29 years)	T-cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in T cells from T1D donor.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF270KWL/,/files/ENCFF465MVR/,/files/ENCFF158FON/,/files/ENCFF985KVH/,/files/ENCFF761RFA/,/files/ENCFF481YXT/,/files/ENCFF508DPZ/,/files/ENCFF187MOI/,/files/ENCFF169JLV/		ENCBS691QEE	1	1		Homo sapiens	adult	29 years												/replicates/935508e4-a636-4dab-9b30-eaa76e2f7dac/				capped RNA enrichment
/experiments/ENCSR294JPW/	ENCSR294JPW	PRO-cap	PRO-cap	tissue				Homo sapiens left ventricle myocardium tissue male adult (37 years)	left ventricle myocardium		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Left ventricle myocardium inferior of heart.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF574JOI/,/files/ENCFF294QRN/,/files/ENCFF496PWQ/,/files/ENCFF620NFA/,/files/ENCFF355LUU/,/files/ENCFF520ZVE/,/files/ENCFF926UJH/,/files/ENCFF560VKH/,/files/ENCFF371NWA/,/files/ENCFF132ZEW/,/files/ENCFF450AJG/,/files/ENCFF815EOY/,/files/ENCFF667XMA/,/files/ENCFF697YHC/,/files/ENCFF522YDK/,/files/ENCFF186IJY/,/files/ENCFF359ZDQ/,/files/ENCFF875SGP/		ENCBS600RQY	1	1,2		Homo sapiens	adult	37 years												/replicates/07b95d7d-4bf7-4d56-8a38-70fd85bb31c9/,/replicates/c7307e0b-d372-4cf2-beb5-6037d4a1ac88/				capped RNA enrichment
/experiments/ENCSR321WCE/	ENCSR321WCE	PRO-cap	PRO-cap	in vitro differentiated cells				Homo sapiens neural crest cell	neural crest cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in H9 derived neural crest cells.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF496XIT/,/files/ENCFF239RXF/,/files/ENCFF353VPZ/,/files/ENCFF821SXF/,/files/ENCFF470TVP/,/files/ENCFF810TQH/,/files/ENCFF258ILJ/,/files/ENCFF277FQZ/,/files/ENCFF343BAM/,/files/ENCFF635TCW/,/files/ENCFF450XIM/,/files/ENCFF113WQI/,/files/ENCFF012HQG/,/files/ENCFF056NUH/,/files/ENCFF930SXD/		ENCBS675JBE,ENCBS100VQU	1,2	1		Homo sapiens	embryonic	5 days												/replicates/469f1664-cbe9-4e80-8347-d443e4ca9ecc/,/replicates/8d962fbc-31d5-4302-936c-a64ffceead92/				capped RNA enrichment
/experiments/ENCSR357VUN/	ENCSR357VUN	PRO-cap	PRO-cap	tissue				Homo sapiens ovary tissue female adult (45 years)	ovary		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Ovary.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF250YHF/,/files/ENCFF424XOW/,/files/ENCFF085YVL/,/files/ENCFF866JXX/,/files/ENCFF525ETH/,/files/ENCFF256IKS/,/files/ENCFF340NVI/,/files/ENCFF691DIY/,/files/ENCFF435OOB/,/files/ENCFF588HBC/,/files/ENCFF455FKB/,/files/ENCFF376ZPG/,/files/ENCFF523LHA/,/files/ENCFF390TIU/,/files/ENCFF728WYZ/		ENCBS177BYG	1	1,2		Homo sapiens	adult	45 years												/replicates/4a2827eb-14cd-4360-91f1-c8fa8641e80c/,/replicates/4d1f133a-14bc-42d0-ae52-42914af7b621/				capped RNA enrichment
